timestamp nodeid seqnumber itemperature ivoltage humidity temperature PAR TSR
1163784597812 1 278 17,9 2,79 58,55 23,64 10 11
1163784608156 7 279 17,49 2,8 49,81 22,81 70 79
1163784693546 10 278 21,62 2,56 45,39 23,99 1 1
1163784695562 9 278 22,44 2,56 45,27 23,31 1 0
1163784697593 5 279 24,61 2,71 46,72 22,59 92 103
1163784710906 11 278 22,55 2,53 42,58 23,79 1 0
1163784718828 8 279 20,48 2,77 46,79 23,14 58 66
1163784719375 13 278 21,62 2,73 48,33 21,7 2 3
1163784727203 6 279 18,01 2,77 49,92 22,89 79 89
1163784733921 14 278 17,49 2,56 52,17 21,47 2 3
1163784748203 15 278 18,01 2,76 55,41 20,18 108 130
1163784755265 16 278 21,31 2,52 51,79 20,75 95 115
1163784763687 17 278 23,27 2,77 41,99 25,09 14 17
1163784772078 18 278 22,44 2,77 46,08 25,08 62 59
1163784779093 19 278 22,24 2,75 44,4 24,27 13 17
1163784796875 20 278 23,68 2,8 46,65 24,4 1 1
1163784853468 3 279 19,97 2,77 57,3 23,62 19 22
1163784887453 2 279 23,78 2,74 56,18 23,56 9 10
1163784897843 1 279 17,9 2,79 58,4 23,62 10 11
1163784908187 7 280 17,59 2,8 49,54 22,96 73 81
1163784983578 12 279 24,51 2,54 43,19 23,81 1 0
1163784988578 10 279 21,82 2,56 45,26 24,02 1 1
1163784995593 9 279 22,44 2,55 45,51 23,33 0 0
1163784997609 5 280 24,61 2,71 46,38 22,74 94 108
1163785010937 11 279 22,44 2,53 42,48 23,79 1 1
1163785018843 8 280 20,48 2,77 47,05 23,14 61 69
1163785019406 13 279 21,62 2,73 49,31 21,84 2 3
1163785027218 6 280 18,01 2,77 49,99 22,9 79 88
1163785033953 14 279 17,49 2,56 52,92 21,68 1 2
1163785048234 15 279 19,14 2,76 52,35 21,37 103 136
1163785055296 16 279 22,13 2,52 49,69 21,57 102 127
1163785063718 17 279 23,27 2,77 42,27 25,14 14 12
1163785072109 18 279 22,44 2,77 45,71 25,08 54 64
1163785079109 19 279 22,13 2,75 44,76 24,3 18 14
1163785096906 20 279 23,68 2,8 46,68 24,4 1 1
1163785153500 3 280 19,97 2,78 57,44 23,59 21 24
1163785187484 2 280 23,78 2,74 56,07 23,66 9 9
1163785197875 1 280 17,59 2,79 58,35 23,67 9 10
1163785208218 7 281 17,49 2,8 49,36 23,04 71 79
1163785283593 12 280 24,61 2,54 43,19 23,82 1 0
1163785288609 10 280 22,03 2,56 45,35 23,97 1 1
1163785295625 9 280 22,44 2,55 45,25 23,36 1 0
1163785297640 5 281 24,92 2,71 46,07 22,86 94 107
1163785310953 11 280 22,44 2,53 42,58 23,78 1 1
1163785318875 8 281 20,79 2,77 46,95 23,15 59 67
1163785319421 13 280 21,62 2,73 49,16 21,92 2 2
1163785327250 6 281 18,01 2,77 49,86 22,9 77 88
1163785333968 14 280 17,59 2,56 52,63 21,82 2 3
1163785348250 15 280 19,25 2,76 51,41 21,67 108 129
1163785355312 16 280 22,13 2,52 49,14 21,8 101 128
1163785363750 17 280 22,96 2,77 41,73 25,13 9 11
1163785372140 18 280 22,44 2,77 45,25 25,1 99 111
1163785396937 20 280 23,58 2,8 46,71 24,39 1 1
1163785453515 3 281 19,76 2,77 57,36 23,65 21 24
1163785487515 2 281 23,78 2,74 56,22 23,65 9 10
1163785497890 1 281 17,9 2,79 58,17 23,71 9 10
1163785508234 7 282 17,59 2,8 49,27 23,05 71 80
1163785583625 12 281 24,61 2,54 43,05 23,8 1 0
1163785588625 10 281 21,72 2,56 45,22 23,98 1 1
1163785595656 9 281 22,44 2,55 45,31 23,34 1 0
1163785597671 5 282 24,92 2,71 45,85 22,92 92 105
1163785610984 11 281 22,55 2,53 42,48 23,79 0 1
1163785618906 8 282 20,48 2,77 46,83 23,18 59 68
1163785619437 13 281 21,62 2,73 48,97 21,96 2 3
1163785627265 6 282 18,01 2,77 49,8 22,93 77 88
1163785634000 14 281 17,8 2,56 52,41 21,84 2 2
1163785648281 15 281 19,25 2,76 51,12 21,82 107 137
1163785655343 16 281 22,44 2,52 48,92 21,84 97 116
1163785663765 17 281 23,37 2,77 42,2 25,17 16 17
1163785672156 18 281 22,44 2,77 44,1 25,1 60 59
1163785679171 19 281 22,03 2,75 44,76 24,28 17 14
1163785696968 20 281 23,68 2,79 46,56 24,46 1 1
1163785753546 3 282 19,97 2,77 57,36 23,66 21 25
1163785787546 2 282 24,09 2,74 56,22 23,63 9 10
1163785797921 1 282 18,01 2,79 58,35 23,69 10 11
1163785808265 7 283 17,59 2,8 49,11 23,08 73 81
1163785883656 12 282 24,61 2,54 43,05 23,8 1 0
1163785893656 10 282 21,72 2,56 45,25 23,98 1 1
1163785895687 9 282 22,44 2,55 45,31 23,34 0 0
1163785897703 5 283 25,02 2,71 46,11 22,94 94 105
1163785911000 11 282 22,44 2,53 42,45 23,79 1 1
1163785918937 8 283 20,48 2,77 46,86 23,17 60 70
1163785919468 13 282 21,72 2,73 48,78 22,01 2 2
1163785927296 6 283 18,32 2,77 49,73 22,92 78 87
1163785934031 14 282 17,9 2,56 52,26 21,9 2 2
1163785948296 15 282 19,66 2,76 50,81 21,88 101 119
1163785955375 16 282 22,55 2,52 48,64 21,9 101 126
1163785963796 17 282 23,27 2,77 41,64 25,22 11 8
1163785972171 18 282 22,13 2,77 44,66 25,12 54 65
1163785979203 19 282 22,13 2,75 44,7 24,31 17 14
1163785997000 20 282 23,68 2,79 46,52 24,44 1 2
1163786053562 3 283 19,97 2,77 57,51 23,6 20 23
1163786087562 2 283 23,78 2,74 56,24 23,59 10 11
1163786097937 1 283 17,9 2,79 58,29 23,68 10 10
1163786108281 7 284 17,9 2,8 49,05 23,09 72 79
1163786183671 12 283 24,61 2,54 42,92 23,82 0 1
1163786193687 10 283 21,72 2,56 45,13 24 1 1
1163786195703 9 283 22,44 2,55 45,25 23,35 0 0
1163786197734 5 284 25,02 2,71 45,72 22,96 94 107
1163786211031 11 283 22,55 2,53 42,25 23,81 1 1
1163786218953 8 284 20,48 2,77 46,69 23,16 60 67
1163786219500 13 283 21,72 2,73 48 21,95 2 2
1163786227328 6 284 18,01 2,77 49,73 22,94 76 84
1163786234046 14 283 17,59 2,56 51,68 21,77 2 2
1163786248328 15 283 18,73 2,76 52,45 20,28 106 128
1163786255390 16 283 21,62 2,52 49,15 20,84 99 119
1163786263828 17 283 23,27 2,77 41,79 25,11 16 15
1163786272218 18 283 22,44 2,77 44,06 25,1 78 59
1163786297015 20 283 23,68 2,79 46,58 24,35 1 0
1163786353593 3 284 19,66 2,77 57,59 23,56 19 21
1163786387609 2 284 23,78 2,74 56,28 23,6 9 11
1163786397968 1 284 17,9 2,79 58,16 23,66 10 11
1163786408312 7 285 17,9 2,8 48,93 23,15 70 79
1163786483703 12 284 24,51 2,54 42,95 23,82 1 1
1163786493703 10 284 21,72 2,56 45,12 23,98 1 1
1163786495734 9 284 22,44 2,55 44,99 23,37 1 1
1163786497750 5 285 24,92 2,71 45,63 22,98 92 104
1163786511062 11 284 22,44 2,53 42,22 23,8 1 0
1163786518984 8 285 20,48 2,77 46,6 23,18 59 67
1163786519515 13 284 21,62 2,73 49,17 21,79 2 2
1163786527343 6 285 18,32 2,77 49,67 22,95 76 86
1163786534078 14 284 17,49 2,56 52,85 21,58 1 2
1163786548359 15 284 18,42 2,75 53,7 20,76 101 120
1163786555421 16 284 21,72 2,52 50,43 21,22 97 116
1163786563859 17 284 23,27 2,77 41,73 25,16 16 16
1163786572234 18 284 22,55 2,77 44,36 25,1 54 66
1163786579250 19 284 22,13 2,74 44,69 24,26 27 27
1163786597031 20 284 23,37 2,79 46,67 24,28 1 1
1163786653609 3 285 19,66 2,77 57,68 23,53 19 25
1163786687625 2 285 23,78 2,74 56,27 23,56 8 10
1163786698000 1 285 17,9 2,79 58,16 23,66 9 11
1163786708343 7 286 17,7 2,8 48,8 23,17 72 80
1163786783734 12 285 24,51 2,54 42,82 23,81 0 1
1163786793750 10 285 21,72 2,56 45,02 23,96 1 1
1163786795765 9 285 22,44 2,55 44,95 23,38 1 0
1163786797781 5 286 25,02 2,71 45,45 22,85 94 107
1163786811093 11 285 22,44 2,53 42,12 23,8 1 1
1163786819015 8 286 20,48 2,77 45,86 23,24 59 70
1163786819546 13 285 21,62 2,73 48,99 21,9 2 2
1163786827375 6 286 18,01 2,77 49,38 22,94 78 87
1163786834109 14 285 17,49 2,56 52,56 21,74 2 2
1163786848375 15 285 19,14 2,75 51,58 21,51 100 118
1163786855453 16 285 22,03 2,52 49,25 21,66 92 127
1163786863890 17 285 23,27 2,77 41,69 25,08 15 17
1163786872265 18 285 22,44 2,77 45,51 25,02 61 92
1163786879281 19 285 22,13 2,74 44,79 24,24 15 21
1163786897062 20 285 23,37 2,79 46,67 24,31 1 1
1163786953640 3 286 19,97 2,77 57,59 23,54 19 25
1163786987656 2 286 23,78 2,74 56,36 23,54 8 10
1163786998015 1 286 17,9 2,79 58,25 23,65 9 10
1163787008359 7 287 17,49 2,8 48,7 22,91 72 81
1163787083750 12 286 24,61 2,54 42,79 23,82 0 0
1163787093765 10 286 21,62 2,56 44,99 24 1 1
1163787095781 9 286 22,44 2,55 44,88 23,29 1 1
1163787097812 5 287 24,92 2,71 45,78 22,61 9 10
1163787111109 11 286 22,55 2,53 42,15 23,78 1 1
1163787119046 8 287 20,48 2,77 45,75 23,18 2 5
1163787119578 13 286 21,82 2,73 48,68 21,96 2 3
1163787127390 6 287 18,01 2,77 49,03 22,92 2 2
1163787134125 14 286 17,59 2,56 52,28 21,83 2 3
1163787148406 15 286 19,25 2,75 50,92 21,76 104 125
1163787155484 16 286 22,44 2,52 48,88 21,74 96 114
1163787163906 17 286 23,27 2,77 41,79 25,11 15 14
1163787172296 18 286 22,24 2,77 43,76 25,07 92 77
1163787197093 20 286 23,37 2,79 46,48 24,38 1 1
1163787253656 3 287 19,66 2,77 57,9 23,58 21 25
1163787287687 2 287 23,68 2,74 56,35 23,48 9 11
1163787298046 1 287 17,9 2,79 58,28 23,66 10 11
1163787308390 7 288 17,49 2,8 49,36 22,76 4 7
1163787383781 12 287 24,51 2,54 42,72 23,79 0 1
1163787393796 10 287 22,03 2,56 44,89 23,98 1 1
1163787395828 9 287 22,44 2,55 44,98 23,35 1 1
1163787397843 5 288 24,51 2,71 46,47 22,42 9 10
1163787411140 11 287 22,44 2,53 42,15 23,78 1 1
1163787419062 8 288 20,48 2,76 46,23 23,13 2 5
1163787419593 13 287 21,62 2,73 48,46 22 2 2
1163787427421 6 288 18,01 2,77 49,4 22,83 2 2
1163787434156 14 287 17,59 2,56 52,03 21,84 2 3
1163787448421 15 287 19,25 2,75 50,58 21,83 100 134
1163787455500 16 287 22,44 2,52 48,56 21,81 96 115
1163787463937 17 287 23,27 2,77 41,39 25,12 13 15
1163787472328 18 287 22,44 2,77 44,85 25,07 64 58
1163787479328 19 287 22,13 2,74 44,5 24,27 25 31
1163787497109 20 287 23,68 2,79 46,45 24,34 1 1
1163787553687 3 288 19,66 2,77 57,71 23,54 18 24
1163787587703 2 288 23,68 2,73 56,59 23,41 9 9
1163787598062 1 288 18,01 2,78 58,49 23,64 9 10
1163787608406 7 289 17,49 2,8 49,22 22,92 4 6
1163787683812 12 288 24,61 2,53 42,59 23,84 1 1
1163787693828 10 288 21,72 2,56 44,89 23,97 1 1
1163787695843 9 288 22,44 2,55 44,85 23,35 1 1
1163787697875 5 289 24,92 2,71 46,2 22,58 10 11
1163787711171 11 288 22,44 2,53 41,92 23,79 1 1
1163787719093 8 289 20,48 2,76 46,42 23,08 2 5
1163787719625 13 288 21,72 2,73 48,37 22,02 2 3
1163787727453 6 289 18,01 2,77 49,65 22,81 2 2
1163787734187 14 288 17,59 2,56 51,88 21,89 2 3
1163787748453 15 288 19,55 2,75 50,36 21,84 106 137
1163787755531 16 288 22,44 2,52 48,44 21,84 87 118
1163787763968 17 288 23,27 2,76 41,39 25,08 16 15
1163787772343 18 288 22,44 2,76 44,72 25,03 54 65
1163787797140 20 288 23,68 2,79 46,41 24,32 1 1
1163787853703 3 289 19,97 2,77 57,69 23,61 19 21
1163787887734 2 289 23,68 2,73 56,55 23,38 9 10
1163787898093 1 289 17,9 2,78 58,25 23,62 10 11
1163787908437 7 290 17,59 2,8 49,03 22,96 4 6
1163787983828 12 289 24,61 2,53 42,65 23,79 0 0
1163787993859 10 289 21,72 2,56 44,8 24,01 1 1
1163787995875 9 289 22,13 2,55 44,78 23,34 0 1
1163787997890 5 290 24,92 2,71 45,79 22,67 10 11
1163788011203 11 289 22,55 2,53 41,92 23,79 1 1
1163788019109 8 290 20,48 2,76 46,58 23,06 2 5
1163788019656 13 289 22,03 2,72 48,21 22,05 2 3
1163788027484 6 290 18,01 2,77 49,56 22,83 1 2
1163788034218 14 289 17,9 2,56 51,76 21,92 2 2
1163788048484 15 289 19,55 2,75 50 21,76 98 115
1163788055562 16 289 22,44 2,52 47,89 21,81 96 114
1163788063984 17 289 23,27 2,76 41,52 25,12 16 14
1163788072375 18 289 22,24 2,76 43,79 25,08 75 105
1163788079390 19 289 22,03 2,74 44,43 24,24 15 20
1163788097171 20 289 23,37 2,79 46,35 24,34 1 1
1163788153734 3 290 19,97 2,77 57,51 23,59 22 24
1163788187765 2 290 23,68 2,73 56,67 23,36 9 11
1163788198125 1 290 18,01 2,78 58,27 23,6 9 10
1163788208468 7 291 17,59 2,8 48,97 22,98 3 6
1163788283859 12 290 24,51 2,53 42,62 23,77 1 0
1163788293875 10 290 21,62 2,56 44,73 24 1 1
1163788295906 9 290 22,44 2,55 44,65 23,35 1 0
1163788297921 5 291 24,61 2,71 45,8 22,74 10 9
1163788311218 11 290 22,44 2,53 41,78 23,8 1 1
1163788319140 8 291 20,48 2,76 46,39 23,06 2 4
1163788319671 13 290 21,62 2,72 47,52 21,72 2 2
1163788327515 6 291 18,01 2,76 49,49 22,78 2 2
1163788334234 14 290 17,49 2,55 51,18 21,56 2 3
1163788348500 15 290 18,01 2,75 54,9 20,08 108 133
1163788355578 16 290 21,21 2,52 51,4 20,62 96 120
1163788364015 17 290 23,27 2,76 41,52 25,05 1 0
1163788372406 18 290 22,13 2,76 43,59 25,02 1 1
1163788397187 20 290 23,37 2,79 46,4 24,22 1 1
1163788453765 3 291 19,86 2,77 57,3 23,64 21 23
1163788487796 2 291 23,47 2,73 56,88 23,28 9 10
1163788498156 1 291 17,59 2,78 58,39 23,54 10 11
1163788508484 7 292 17,59 2,8 48,84 22,99 3 7
1163788583890 12 291 24,51 2,53 42,45 23,8 1 0
1163788593906 10 291 21,72 2,56 44,72 23,95 1 1
1163788595937 9 291 22,44 2,55 44,59 23,34 1 0
1163788597953 5 292 24,92 2,71 45,64 22,76 10 10
1163788611250 11 291 22,44 2,53 41,78 23,8 1 1
1163788619171 8 292 20,48 2,76 46,65 23,04 1 5
1163788619687 13 291 21,51 2,72 48,7 21,84 2 2
1163788627531 6 292 18,01 2,76 49,46 22,78 1 2
1163788634265 14 291 17,49 2,56 52,38 21,64 2 3
1163788648531 15 291 19,14 2,75 51,62 21,37 100 118
1163788655609 16 291 22,13 2,52 49,16 21,49 95 113
1163788664046 17 291 22,96 2,76 41,45 25,09 0 0
1163788672437 18 291 22,13 2,76 44,05 24,96 1 0
1163788697218 20 291 23,37 2,79 46,56 24,23 1 1
1163788753781 3 292 19,97 2,77 57,51 23,63 21 25
1163788787828 2 292 23,37 2,73 57,08 23,21 9 10
1163788798171 1 292 17,59 2,78 58,44 23,52 10 10
1163788808515 7 293 17,59 2,79 48,78 22,99 4 7
1163788883906 12 292 24,51 2,53 42,48 23,78 1 0
1163788893937 10 292 21,72 2,56 44,73 23,97 1 1
1163788895953 9 292 22,44 2,55 44,48 23,28 1 0
1163788897984 5 293 24,92 2,71 45,51 22,77 10 11
1163788911281 11 292 22,55 2,53 41,72 23,8 1 2
1163788919203 8 293 20,48 2,76 46,52 23,05 2 5
1163788919718 13 292 21,62 2,72 48,45 21,9 2 2
1163788927562 6 293 18,01 2,76 49,46 22,76 2 2
1163788934281 14 292 17,59 2,55 52,06 21,77 2 2
1163788948546 15 292 19,25 2,75 50,71 21,66 108 136
1163788955640 16 292 22,13 2,52 48,67 21,64 98 118
1163788964078 17 292 22,96 2,76 41,18 25,08 0 0
1163788972453 18 292 22,13 2,76 44,67 24,94 1 1
1163788997250 20 292 23,37 2,79 46,47 24,24 1 0
1163789053796 3 293 19,97 2,77 57,48 23,6 19 25
1163789087843 2 293 23,27 2,73 57,17 23,2 9 10
1163789098187 1 293 17,59 2,78 58,58 23,44 9 11
1163789108546 7 294 17,49 2,79 48,71 22,99 4 6
1163789183937 12 293 24,61 2,53 42,39 23,81 0 1
1163789193968 10 293 22,03 2,56 44,66 23,96 1 1
1163789196000 9 293 22,44 2,55 44,59 23,37 1 0
1163789198015 5 294 24,92 2,71 45,7 22,77 9 10
1163789211296 11 293 22,55 2,53 41,72 23,8 1 1
1163789219218 8 294 20,48 2,76 46,36 23,05 2 4
1163789219750 13 293 21,62 2,72 48,26 21,97 2 2
1163789227593 6 294 18,01 2,76 49,46 22,77 2 2
1163789234312 14 293 17,59 2,56 51,88 21,83 2 2
1163789248578 15 293 19,55 2,75 50,36 21,83 104 125
1163789255656 16 293 22,34 2,52 48,42 21,72 99 120
1163789264093 17 293 22,96 2,76 41,45 25,02 1 0
1163789272484 18 293 22,24 2,76 44,21 24,91 1 0
1163789297265 20 293 23,37 2,79 46,27 24,25 1 1
1163789353828 3 294 19,76 2,77 57,53 23,56 21 25
1163789387890 2 294 23,37 2,73 57,23 23,17 9 11
1163789398218 1 294 17,59 2,78 58,7 23,39 9 10
1163789408562 7 295 17,59 2,79 48,62 23,03 4 7
1163789483968 12 294 24,51 2,53 42,38 23,78 0 0
1163789493984 10 294 21,82 2,56 44,63 23,97 2 1
1163789496015 9 294 22,44 2,55 44,49 23,36 0 1
1163789498046 5 295 25,02 2,7 45,34 22,77 9 11
1163789511328 11 294 22,55 2,53 41,65 23,8 1 1
1163789519250 8 295 20,48 2,76 46,26 23,04 2 4
1163789519781 13 294 21,72 2,72 48,11 22,02 2 2
1163789527609 6 295 17,9 2,76 49,33 22,78 2 2
1163789534343 14 294 17,9 2,56 51,66 21,86 2 3
1163789548593 15 294 19,55 2,75 50,07 21,87 105 126
1163789555687 16 294 22,24 2,52 48,24 21,76 91 108
1163789564125 17 294 22,96 2,76 41,75 25 1 1
1163789572500 18 294 22,13 2,76 43,74 24,88 1 0
1163789597296 20 294 23,37 2,79 46,27 24,24 1 1
1163789653843 3 295 19,66 2,77 57,93 23,52 20 22
1163789687906 2 295 23,37 2,73 57,35 23,14 9 11
1163789698250 1 295 17,59 2,78 58,87 23,34 10 11
1163789708609 7 296 17,49 2,79 48,52 23,02 4 7
1163789784000 12 295 24,51 2,53 42,38 23,78 1 0
1163789794015 10 295 21,72 2,56 44,63 23,96 1 1
1163789796046 9 295 22,44 2,55 44,46 23,37 1 0
1163789798062 5 296 24,92 2,7 45,25 22,81 10 10
1163789811359 11 295 22,55 2,53 41,62 23,8 1 1
1163789819265 8 296 20,48 2,76 46,35 23,02 2 4
1163789819796 13 295 21,72 2,72 48,01 22,04 2 2
1163789827640 6 296 18,01 2,76 49,3 22,77 2 2
1163789834375 14 295 17,9 2,55 51,57 21,88 2 2
1163789848625 15 295 19,55 2,75 49,86 21,97 92 123
1163789855718 16 295 22,44 2,52 48,11 21,78 94 110
1163789864156 17 295 22,96 2,76 41,74 24,97 1 0
1163789872531 18 295 22,13 2,76 44,03 24,82 1 1
1163789897328 20 295 23,37 2,79 46,33 24,22 1 1
1163789953875 3 296 19,76 2,76 57,7 23,48 18 24
1163789987937 2 296 23,27 2,73 57,26 23,17 8 9
1163789998281 1 296 17,49 2,78 58,85 23,36 10 11
1163790008625 7 297 17,59 2,79 48,52 23,01 4 7
1163790084015 12 296 24,61 2,53 42,32 23,81 1 0
1163790094031 10 296 21,72 2,56 44,59 23,96 1 1
1163790096078 9 296 22,44 2,55 44,65 23,34 1 0
1163790098093 5 297 24,92 2,7 45,25 22,8 9 9
1163790111390 11 296 22,44 2,53 41,65 23,81 1 1
1163790119296 8 297 20,38 2,76 46,26 23,06 2 4
1163790119828 13 296 22,03 2,72 47,86 22,06 2 2
1163790127671 6 297 18,32 2,76 49,39 22,78 1 2
1163790134390 14 296 17,9 2,55 51,45 21,92 3 3
1163790148656 15 296 19,66 2,75 49,65 22,01 106 128
1163790155750 16 296 22,44 2,52 47,93 21,84 98 128
1163790164171 17 296 22,96 2,76 41,91 24,98 1 0
1163790172562 18 296 22,03 2,76 44,3 24,82 0 0
1163790197359 20 296 23,37 2,79 46,14 24,25 1 1
1163790253906 3 297 19,55 2,76 57,77 23,48 20 23
1163790287968 2 297 23,37 2,73 57,52 23,08 9 11
1163790298296 1 297 17,49 2,78 58,87 23,31 9 11
1163790308640 7 298 17,59 2,79 48,46 23,04 4 6
1163790384046 12 297 24,61 2,53 42,35 23,8 1 0
1163790394062 10 297 21,72 2,56 44,59 23,96 1 1
1163790396093 9 297 22,44 2,55 44,42 23,34 1 1
1163790398125 5 298 24,92 2,7 45,61 22,81 9 9
1163790411406 11 297 22,44 2,53 41,65 23,8 1 1
1163790419328 8 298 20,48 2,76 46 23,06 3 4
1163790419859 13 297 21,72 2,72 47,18 21,81 2 2
1163790427687 6 298 18,01 2,76 49,14 22,8 2 2
1163790434421 14 297 17,59 2,55 50,79 21,72 2 2
1163790448671 15 297 18,32 2,75 52,07 20 107 132
1163790455765 16 297 21,41 2,52 48,54 20,61 94 112
1163790464218 17 297 22,96 2,76 41,37 24,95 0 1
1163790472593 18 297 22,13 2,76 43,83 24,81 1 1
1163790497375 20 297 23,37 2,79 46,26 24,16 1 1
1163790553921 3 298 19,97 2,76 57,56 23,52 21 25
1163790588000 2 298 23,27 2,73 57,52 23,05 8 10
1163790598328 1 298 17,49 2,78 58,78 23,31 10 11
1163790608671 7 299 17,59 2,79 48,4 23,03 4 7
1163790684078 12 298 24,61 2,53 42,32 23,8 0 0
1163790694093 10 298 21,82 2,56 44,5 24 1 1
1163790696125 9 298 22,44 2,55 44,49 23,34 0 0
1163790698140 5 299 24,92 2,7 45,15 22,82 10 11
1163790711437 11 298 22,44 2,53 41,81 23,77 1 1
1163790719359 8 299 20,38 2,76 46,06 23,05 2 4
1163790719875 13 298 21,62 2,72 48,31 21,83 2 2
1163790727718 6 299 18,01 2,76 49,26 22,77 1 2
1163790734453 14 298 17,49 2,55 51,98 21,66 2 3
1163790748703 15 298 18,73 2,75 52,11 21,04 103 124
1163790755781 16 298 22,03 2,51 49,25 21,38 102 125
1163790764234 17 298 22,96 2,76 41,57 24,88 1 0
1163790772625 18 298 22,13 2,76 44,56 24,78 0 1
1163790797406 20 298 23,27 2,78 46,45 24,08 1 1
1163790853937 3 299 19,66 2,76 57,49 23,48 18 23
1163790888031 2 299 23,37 2,73 57,14 23,2 9 8
1163790898343 1 299 17,59 2,78 58,69 23,3 10 11
1163790908703 7 300 17,59 2,79 48,34 23,06 3 6
1163790984093 12 299 24,61 2,53 42,32 23,8 0 1
1163790994125 10 299 21,72 2,56 44,53 23,98 1 1
1163790996156 9 299 22,24 2,55 44,46 23,36 0 1
1163790998171 5 300 24,92 2,7 45,15 22,82 10 10
1163791011468 11 299 22,55 2,53 41,61 23,78 1 1
1163791019375 8 300 20,48 2,76 45,84 23,1 2 5
1163791019906 13 299 21,62 2,72 48,19 21,86 2 2
1163791027750 6 300 18,01 2,76 49,36 22,77 2 2
1163791034484 14 299 17,7 2,55 51,8 21,77 2 2
1163791048734 15 299 19,25 2,75 50,52 21,66 98 116
1163791055812 16 299 22,13 2,51 48,39 21,67 98 128
1163791064265 17 299 22,96 2,76 41,97 24,88 0 1
1163791072640 18 299 22,13 2,76 44,75 24,74 1 1
1163791097421 20 299 23,27 2,78 46,39 24,12 1 1
1163791153968 3 300 19,66 2,76 57,41 23,54 21 25
1163791188046 2 300 23,27 2,73 57,29 23,14 9 8
1163791198375 1 300 17,49 2,78 58,92 23,23 9 10
1163791208718 7 301 17,59 2,79 48,3 23,06 4 6
1163791284125 12 300 24,61 2,53 42,29 23,81 0 1
1163791294140 10 300 21,72 2,56 44,53 23,96 1 1
1163791296187 9 300 22,44 2,55 44,43 23,38 1 0
1163791298203 5 301 25,02 2,7 45,22 22,82 10 11
1163791311484 11 300 22,44 2,52 41,52 23,81 1 1
1163791319406 8 301 20,48 2,76 45,84 23,09 2 5
1163791319921 13 300 21,62 2,72 48 21,94 2 2
1163791327765 6 301 18,01 2,76 49,2 22,79 3 2
1163791334500 14 300 17,49 2,55 51,66 21,84 2 2
1163791348750 15 300 19,55 2,75 50,1 21,84 108 134
1163791355843 16 300 22,13 2,51 48,23 21,71 100 121
1163791364281 17 300 22,96 2,76 41,63 24,86 0 0
1163791372671 18 300 21,72 2,76 44,64 24,68 1 1
1163791397453 20 300 23,37 2,78 46,29 24,13 1 1
1163791453984 3 301 19,66 2,76 57,55 23,5 22 26
1163791488078 2 301 23,37 2,73 57,01 23,14 9 11
1163791498390 1 301 17,18 2,78 58,92 23,24 10 12
1163791508750 7 302 17,9 2,79 48,27 23,07 3 6
1163791584156 12 301 24,61 2,53 42,28 23,79 1 0
1163791594171 10 301 21,72 2,56 44,5 23,98 1 1
1163791596203 9 301 22,55 2,55 44,36 23,39 1 1
1163791598234 5 302 25,02 2,7 44,99 22,85 9 10
1163791613078 11 301 22,55 2,53 41,71 23,78 1 1
1163791619953 8 302 20,38 2,76 45,84 23,09 2 5
1163791621515 13 301 21,72 2,72 47,88 22 2 2
1163791628093 6 302 18,01 2,76 49,14 22,77 2 2
1163791634953 14 301 17,9 2,55 51,5 21,84 2 3
1163791649531 15 301 19,55 2,74 49,79 21,85 104 123
1163791658093 16 301 22,44 2,51 48,04 21,74 101 121
1163791665875 17 301 22,96 2,76 42 24,86 1 0
1163791673093 18 301 22,13 2,76 44,68 24,7 1 1
1163791698093 20 301 23,27 2,78 46,2 24,18 1 1
1163791754453 3 302 19,66 2,76 57,58 23,48 20 25
1163791789328 2 302 23,27 2,73 57,04 23,14 9 11
1163791799328 1 302 17,49 2,78 58,8 23,24 10 10
1163791809328 7 303 17,59 2,79 48,24 23,06 3 6
1163791888109 12 302 24,51 2,53 42,32 23,77 1 0
1163791896234 10 302 21,72 2,56 44,56 23,95 1 1
1163791898109 9 302 22,44 2,55 44,39 23,35 1 0
